"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-5757075","Source1",2,"2021-06-16 12:21:42.000000000","2021-06-16 18:30:30.000000000","31.624671000000006","-97.096821","31.586844","-97.109803","2.7230000000000003","Stationary traffic on US-77 S - I-35 S from Crest Dr/Exit 342A (I-35) to US-84/Waco Dr/Exit 338A (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-06-16 11:55:00","91.0","91.0","41.0","29.54","10.0","ENE","5.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5772873","Source1",2,"2021-06-16 17:44:53","2021-06-16 18:24:03","31.600616","-97.10837","31.590546000000003","-97.109581","0.6990000000000001","Slow traffic on US-77 S - I-35 S from Meyers Ln/Exit 340 (I-35) to Behrens Cir/Exit 338B (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-06-16 17:55:00","93.0","93.0","38.0","29.47","10.0","VAR","3.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5821204","Source1",2,"2021-08-21 16:24:00","2021-08-21 18:23:03","31.561521291582288","-97.11711287452164","31.54461129158229","-97.12662287452164","1.296","Incident on I-35 SB near 4TH ST Expect long delays.","I-35","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-08-21 15:55:00","95.0","95.0","47.0","29.43","10.0","SSE","8.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5855847","Source1",2,"2021-06-16 16:12:00","2021-06-16 19:34:51","31.594887971727395","-97.10930228187031","31.5905479717274","-97.10957228187031","0.3","Incident on I-35 SB near BEHRENS Drive with caution.","I-35","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-06-16 15:55:00","93.0","93.0","41.0","29.49","10.0","VAR","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5890785","Source1",2,"2021-04-01 04:45:30","2021-04-01 20:55:00","31.571651","-97.115751","31.600481","-97.108147","2.042","Slow traffic on I-35 N - US-77 N from Forrest St/Exit 336 (I-35) to TX-340 Loop/Exit 339 (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-04-01 06:55:00","36.0","36.0","81.0","29.99","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-5918620","Source1",2,"2021-09-04 10:14:00","2021-09-05 06:52:03","31.571735143510953","-97.1159541602272","31.568435143510953","-97.1167141602272","0.232","Incident on I-35 SB near FORREST ST Drive with caution.","I-35","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-09-04 09:55:00","82.0","82.0","79.0","29.47","7.0","S","8.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5920918","Source1",2,"2021-04-01 04:45:30","2021-04-01 21:20:01","31.508342","-97.14281","31.607096","-97.105005","7.1770000000000005","Stationary traffic on I-35 N - US-77 N from TX-6/Exit 330 (I-35) to Meyers Ln/Exit 340 (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-04-01 06:55:00","36.0","36.0","81.0","29.99","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-5935698","Source1",2,"2021-06-08 09:52:00","2021-06-08 13:14:26","31.561521291582288","-97.11711287452164","31.54693129158229","-97.12531287452164","1.118","Incident on I-35 SB near MARTIN LUTHER KING JR BLVD Expect long delays.","I-35","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-06-08 09:55:00","70.0","70.0","94.0","29.35","10.0","SSE","24.0",NULL,"Partly Cloudy / Windy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5950786","Source1",2,"2021-03-02 08:19:00","2021-03-02 16:00:02","31.560235","-97.117643","31.551166","-97.122876","0.698","Incident on I-35 SB near MARTIN LUTHER KING JR BLVD Expect long delays.","I-35 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-03-02 07:55:00","41.0","37.0","87.0","29.8","10.0","NW","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5952947","Source1",4,"2021-03-02 08:19:00","2021-03-02 09:35:57","31.560338","-97.117594","31.560013","-97.117757","0.024","Incident on I-35 SB near MARTIN LUTHER KING JR BLVD Road closed. Take alternate route.","I-35 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-03-02 07:55:00","41.0","37.0","87.0","29.8","10.0","NW","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5976830","Source1",2,"2021-11-16 17:31:02","2021-11-16 18:46:02","31.553961","-97.193951","31.554421","-97.195322","0.087","Incident on HILLCREST RD near WOODLAND DR Drive with caution."," Hillcrest Dr","Waco","McLennan","TX","76710","US","US/Central","KACT","2021-11-16 17:51:00","74.0","74.0","59.0","29.34","10.0","S","16.0","0.0","Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Day","Day","Day"
"A-6058884","Source1",2,"2021-08-21 16:03:58","2021-08-21 18:53:19","31.58851","-97.109703","31.547308","-97.125106","2.988","Stationary traffic on US-77 S - I-35 S from Behrens Cir/Exit 338B (I-35) to Dutton Ave/Exit 335A (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-08-21 15:55:00","95.0","95.0","47.0","29.43","10.0","SSE","8.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6206408","Source1",2,"2021-04-06 07:23:00","2021-04-06 08:54:19","31.534703000000004","-97.129842","31.547227000000003","-97.124859","0.914","Slow traffic on I-35 N - US-77 N from TX-491 Loop/Primrose Dr/Exit 333 (I-35) to Dutton Ave/Exit 335A (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-04-06 06:55:00","64.0","64.0","100.0","29.39","7.0","SSE","13.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6222690","Source1",2,"2021-08-27 09:01:06","2021-08-27 10:57:40","31.562545","-97.126856","31.562666","-97.126722","0.011","Incident on ELM ST near N WASHINGTON AVE Expect long delays."," N Martin Luther King Jr Blvd","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-08-27 08:55:00","77.0","77.0","89.0","29.47","7.0","ESE","6.0",NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,True,False,"Day","Day","Day","Day"
"A-6246924","Source1",2,"2021-04-07 08:21:30.000000000","2021-04-07 12:40:00.000000000","31.559944","-97.117505","31.578405","-97.111598","1.3219999999999998","Slow traffic on I-35 N - US-77 N from Lake Brazos Dr/Exit 335C (I-35) to US-84/Waco Dr/Exit 338A (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-04-07 07:55:00","72.0","72.0","78.0","29.31","10.0","SSW","8.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6263073","Source1",2,"2021-08-01 13:23:00","2021-08-01 17:28:46","31.603875","-97.106834","31.603048","-97.107238","0.062","Incident on I-35 SB near N LOOP 340 Expect delays.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-08-01 12:55:00","93.0","93.0","49.0","29.49","10.0","CALM","0.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6263331","Source1",2,"2021-03-04 11:13:00","2021-03-04 12:19:30","31.52942","-97.131701","31.543147","-97.127042","0.987","Slow traffic on I-35 N - US-77 N from TX-491 Loop/Primrose Dr/Exit 333 (I-35) to Dutton Ave/Exit 335A (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-03-04 10:55:00","64.0","64.0","49.0","29.66","10.0","S","13.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6281124","Source1",2,"2021-08-21 16:24:00.000000000","2021-08-21 18:44:03.000000000","31.553869","-97.121303","31.542838","-97.127427","0.843","Incident on I-35 SB near 4TH ST Expect long delays.","I-35 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-08-21 15:55:00","95.0","95.0","47.0","29.43","10.0","SSE","8.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6281429","Source1",2,"2021-04-01 04:45:30.000000000","2021-04-01 21:06:00.000000000","31.585007","-97.109654","31.600481","-97.108147","1.073","Slow traffic on I-35 N - US-77 N from US-77/Exit 337 (I-35) to TX-340 Loop/Exit 339 (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-04-01 06:55:00","36.0","36.0","81.0","29.99","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,True,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6311308","Source1",2,"2021-07-22 09:29:00","2021-07-22 12:16:00","31.627661","-97.095821","31.604571000000004","-97.106498","1.715","Stationary traffic on US-77 S - I-35 S from Crest Dr/Exit 342A (I-35) to TX-340 Loop/Exit 339 (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-07-22 09:55:00","81.0","81.0","74.0","29.64","10.0","S","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6343158","Source1",2,"2021-01-29 15:12:00","2021-01-29 19:58:33","31.604801","-97.106384","31.600621000000004","-97.108364","0.311","Incident on I-35 SB near N LOOP 340 Expect long delays.","I-35","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-29 14:55:00","64.0","64.0","42.0","29.65","10.0","S","12.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6360971","Source1",2,"2021-01-10 17:28:00","2021-01-10 22:58:43","31.541651","-97.12782","31.530521000000004","-97.13143","0.7979999999999999","Incident on I-35 near 18TH ST Expect long delays.","I-35","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-01-10 17:55:00","32.0","26.0","100.0","29.83","2.0","NNW","7.0",NULL,"Light Snow",False,False,False,False,True,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6376696","Source1",4,"2021-02-25 10:06:00.000000","2021-02-25 11:23:54.000000","31.561539","-97.117113","31.546944","-97.125317","1.118","Incident on I-35 SB near UNIVERSITY PARKS DR Road closed. Take alternate route.","I-35 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-02-25 09:55:00","54.0","54.0","51.0","29.69","10.0","N","10.0",NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6377672","Source1",2,"2021-01-10 16:33:30.000000","2021-01-10 23:32:14.000000","31.568432","-97.11675","31.536539","-97.129451","2.327","Slow traffic on US-77 S - I-35 S from US-77/Exit 337 (I-35) to 17th St/18th St/Exit 334 (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-01-10 16:55:00","32.0","25.0","100.0","29.83","2.0","NNW","8.0",NULL,"Light Snow",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6444147","Source1",2,"2021-01-19 22:10:00","2021-01-19 23:28:01","31.607915","-97.104897","31.591236","-97.109539","1.1840000000000002","Incident on I-35 SB near N LOOP 340 Right lane blocked. Expect delays.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-19 21:55:00","50.0","50.0","71.0","29.9","10.0","NNE","5.0",NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6444346","Source1",2,"2021-01-28 20:04:00","2021-01-28 22:35:30","31.620543","-97.098837","31.588912","-97.10968","2.277","Slow traffic on US-77 S - I-35 S from Craven Ave/Exit 341 (I-35) to US-84/Waco Dr/Exit 338A (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-28 19:55:00","41.0","41.0","76.0","29.94","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6461754","Source1",2,"2021-02-25 10:06:00","2021-02-25 11:23:54","31.553971","-97.121244","31.553869","-97.121303","0.008","Incident on I-35 SB near UNIVERSITY PARKS DR Road closed. Take alternate route.","I-35 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-02-25 09:55:00","54.0","54.0","51.0","29.69","10.0","N","10.0",NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6483872","Source1",2,"2021-01-28 20:04:00","2021-01-28 22:27:00","31.611961","-97.102965","31.588912","-97.10968","1.641","Stationary traffic on US-77 S - I-35 S from Meyers Ln/Exit 340 (I-35) to US-84/Waco Dr/Exit 338A (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-28 19:55:00","41.0","41.0","76.0","29.94","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6500708","Source1",2,"2021-01-29 15:12:00","2021-01-29 19:58:33","31.604801","-97.106384","31.600621000000004","-97.108364","0.311","Incident on I-35 SB near N LOOP 340 Expect long delays.","I-35","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-29 14:55:00","64.0","64.0","42.0","29.65","10.0","S","12.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6512552","Source1",2,"2021-01-28 20:14:00","2021-01-28 21:31:11","31.588279","-97.109709","31.579069","-97.111469","0.645","Incident on I-35 SB near US-84 Road closed. Take alternate route.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-28 19:55:00","41.0","41.0","76.0","29.94","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6516931","Source1",2,"2021-01-29 15:12:00","2021-01-29 17:10:54","31.607251","-97.105216","31.588912","-97.10968","1.294","Incident on I-35 SB near N LOOP 340 Expect long delays.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-29 14:55:00","64.0","64.0","42.0","29.65","10.0","S","12.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6579844","Source1",2,"2020-11-21 18:46:48","2020-11-21 20:45:59","31.562545","-97.126856","31.562666","-97.126722","0.011","Incident on ELM ST near N WASHINGTON AVE Drive with caution."," N Martin Luther King Jr Blvd","Waco","McLennan","TX","76704","US","US/Central","KCNW","2020-11-21 18:55:00","63.0","63.0","77.0","29.67","10.0","CALM","0.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,True,False,"Night","Night","Night","Day"
"A-6581726","Source1",2,"2020-12-15 23:43:00","2020-12-16 03:08:03","31.596604","-97.108958","31.607924","-97.104608","0.823","Incident on I-35 NB near N LOOP 340 Road closed. Take alternate route.","I-35 N","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-12-15 22:55:00","46.0","44.0","87.0","29.56","7.0","W","6.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6707708","Source1",2,"2020-12-08 16:25:00","2020-12-08 18:24:49","31.5568","-97.119602","31.542548","-97.127538","1.09","Incident on I-35 SB near 4TH ST Drive with caution.","I-35 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2020-12-08 15:55:00","73.0","73.0","15.0","29.66","10.0","WNW","7.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6757181","Source1",2,"2020-11-30 18:07:00","2020-11-30 19:24:46","31.546487","-97.125579","31.531069","-97.131231","1.116","Incident on I-35 SB near 18TH ST Drive with caution.","I-35 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2020-11-30 17:55:00","45.0","45.0","37.0","29.81","10.0","NW","3.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Day","Day"
"A-6790467","Source1",2,"2020-09-12 20:02:28","2020-09-12 21:17:28","31.550419","-97.137234","31.551244","-97.1382","0.081","Incident on W 12TH ST near S FRANKLIN ST Road hazard. Expect long delays."," S 12th St","Waco","McLennan","TX","76701-1811","US","US/Central","KACT","2020-09-12 19:51:00","83.0","83.0","63.0","29.36","10.0","ENE","5.0","0.0","Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Day","Day"
"A-6801644","Source1",2,"2020-11-22 13:18:52","2020-11-22 14:33:52","31.556851","-97.124152","31.557977","-97.125592","0.115","Incident on W UNIVERSITY BLVD near WEBSTER ST Drive with caution."," S University Parks Dr","Waco","McLennan","TX","76706-2484","US","US/Central","KCNW","2020-11-22 12:55:00","68.0","68.0","68.0","29.74","10.0","N","10.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6856255","Source1",2,"2020-12-11 19:29:30","2020-12-12 01:44:06","31.649579","-97.099923","31.603048","-97.107238","3.244","Stationary traffic on US-77 S - I-35 S from Main St/Exit 343 (I-35) to TX-340 Loop/Exit 339 (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-12-11 19:55:00","59.0","59.0","100.0","29.37","0.25","N","6.0",NULL,"Fog",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-7459512","Source1",2,"2019-01-08 16:14:31","2019-01-08 16:44:18","31.55145","-97.12271","31.54795","-97.12473","0.269","At TX-434-SPUR/Dutton Ave/Exit 335A - Accident. Lane blocked.","US-77 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2019-01-08 15:50:00","66.2",NULL,"46.0","30.25","10.0","NNE","9.2",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-7516266","Source1",2,"2018-10-08 13:46:43","2018-10-08 14:16:28","31.58791","-97.10974","31.57964","-97.11112","0.5770000000000001","At US-84/Waco Dr/Exit 338A - Accident. Left lane blocked.","US-77 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2018-10-08 13:55:00","86.0",NULL,"62.0","29.86","10.0","South","11.5",NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-7569086","Source1",2,"2018-06-07 10:50:00","2018-06-07 16:50:00","31.64272","-97.09666","31.634690000000006","-97.09601","0.556","At Crest Dr/Exit 342A - Accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2018-06-07 10:55:00","86.0",NULL,"62.0","29.99","10.0","SSW","12.7",NULL,"Scattered Clouds",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-7527629","Source1",3,"2018-10-30 13:00:45","2018-10-30 13:30:33","31.553079","-97.121481","31.564020000000006","-97.11644","0.812","Between TX-434-SPUR/Dutton Ave/Exit 335A and Lake Brazos Dr/Exit 335C - Accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2018-10-30 12:55:00","78.8",NULL,"65.0","29.93","10.0","South","23.0",NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-7591671","Source1",3,"2018-04-09 07:04:43","2018-04-09 13:04:43","31.53169","-97.13082","31.542109000000004","-97.127464","0.747","At 17th St/18th St/Exit 334 - Accident. Left lane blocked.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2018-04-09 06:55:00","51.8",NULL,"82.0","29.95","7.0","Calm",NULL,NULL,"Overcast",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Day","Day","Day"
"A-7657281","Source1",3,"2017-11-08 13:15:31","2017-11-08 19:15:31","31.57943","-97.11125","31.57109","-97.11624","0.647","At US-77-BR/Exit 337 - Accident.","US-77 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2017-11-08 12:55:00","46.4","43.5","100.0","30.23","4.0","North","5.8",NULL,"Rain",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-7657291","Source1",4,"2017-11-08 14:33:31","2017-11-08 20:33:31","31.60186","-97.10752","31.624514","-97.096688","1.69","Closed between TX-340-LOOP/Exit 339 and Craven Ave/Exit 341 - Road closed due to accident.","US-77 N","Waco","McLennan","TX","76705","US","US/Central","KCNW","2017-11-08 14:55:00","46.4","41.9","100.0","30.23","5.0","NW","9.2",NULL,"Rain",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-7675581","Source1",2,"2017-10-25 14:20:44","2017-10-25 20:20:44","31.542609","-97.127513","31.53185","-97.13097","0.7709999999999999","At 17th St/18th St/Exit 334 - Accident.","US-77 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2017-10-25 13:55:00","75.2",NULL,"18.0","30.13","10.0","WSW","6.9",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5736873","Source1",2,"2021-03-02 08:36:30","2021-03-02 09:08:30","31.560183","-97.117669","31.556937","-97.119527","0.25","Stationary traffic on US-77 S - I-35 S from Forrest St/Exit 336 (I-35) to University Parks Dr/Exit 335B (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-03-02 08:55:00","48.0","46.0","62.0","29.82","10.0","NNW","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5765693","Source1",2,"2021-08-21 17:31:32","2021-08-21 18:18:32","31.561521291582288","-97.11711287452164","31.54461129158229","-97.12662287452164","1.296","Slow traffic on US-77 S - I-35 S from US-77/Exit 337 (I-35) to Dutton Ave/Exit 335A (I-35) due to accident.","I-35","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-08-21 17:55:00","95.0","95.0","44.0","29.4","10.0","S","7.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5769584","Source1",2,"2021-06-16 12:21:42","2021-06-16 19:19:05","31.635292","-97.096052","31.588276","-97.109717","3.347","Stationary traffic on US-77 S - I-35 S from US-77/Exit 342B (I-35) to US-84/Waco Dr/Exit 338A (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-06-16 11:55:00","91.0","91.0","41.0","29.54","10.0","ENE","5.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5830337","Source1",2,"2021-04-07 08:21:30","2021-04-07 12:45:00","31.544548","-97.126378","31.579125","-97.111143","2.552","Slow traffic on I-35 N - US-77 N from 17th St/18th St/Exit 334 (I-35) to US-84/Waco Dr/Exit 338A (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-04-07 07:55:00","72.0","72.0","78.0","29.31","10.0","SSW","8.0",NULL,"Cloudy",False,False,False,False,True,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5878712","Source1",2,"2021-03-04 10:25:00","2021-03-04 13:06:47","31.536353","-97.129312","31.548138","-97.12433","0.866","Incident on I-35 NB near 12TH ST Drive with caution.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-03-04 10:55:00","64.0","64.0","49.0","29.66","10.0","S","13.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5896530","Source1",2,"2021-04-06 07:42:00","2021-04-06 08:59:56","31.541019","-97.127807","31.550733","-97.12283","0.732","Incident on I-35 NB near US-77 Drive with caution.","US-77 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-04-06 07:55:00","66.0","66.0","88.0","29.39","10.0","SSE","14.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5955999","Source1",2,"2021-12-03 22:50:17.000000000","2021-12-04 00:05:17.000000000","31.551512","-97.144226","31.55268","-97.142919","0.112","Incident on E JEFFERSON ST near SE 14TH ST Drive with caution."," N 15th St","Waco","McLennan","TX","76701-1169","US","US/Central","KACT","2021-12-03 22:51:00","61.0","61.0","97.0","29.46","10.0","SSE","6.0","0.0","Fair",False,False,False,False,False,False,False,False,False,False,False,True,False,"Night","Night","Night","Night"
"A-5959977","Source1",2,"2021-08-13 20:32:13","2021-08-13 22:08:13","31.533757","-97.113537","31.532692","-97.112326","0.102","Incident on E 10TH ST near N EWING AVE Drive with caution."," S 10th St","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-08-13 20:55:00","84.0","84.0","62.0","29.54","10.0","ESE","3.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Day","Day","Day"
"A-6093180","Source1",2,"2021-11-03 07:21:08","2021-11-03 08:57:08","31.53415","-97.110653","31.534682","-97.111315","0.054000000000000006","Incident on E 8TH ST near N EWING AVE Drive with caution."," S 8th St","Waco","McLennan","TX","76706-3632","US","US/Central","KCNW","2021-11-03 06:55:00","52.0","52.0","94.0","29.67","2.0","N","10.0",NULL,"Rain",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Day","Day","Day"
"A-6111385","Source1",2,"2021-04-01 04:45:30","2021-04-01 20:58:30","31.571651","-97.115751","31.600481","-97.108147","2.042","Slow traffic on I-35 N - US-77 N from Forrest St/Exit 336 (I-35) to TX-340 Loop/Exit 339 (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-04-01 06:55:00","36.0","36.0","81.0","29.99","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6112897","Source1",2,"2021-03-03 08:10:08.000000000","2021-03-03 09:39:47.000000000","31.527489000000006","-97.11806","31.526489","-97.11914","0.094","Incident on EWING AVE near 18TH ST Drive with caution."," S 16th St","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-03-03 07:55:00","39.0","39.0","100.0","29.7","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6169626","Source1",2,"2021-09-04 10:14:00","2021-09-04 13:57:56","31.550888","-97.123037","31.541663","-97.127826","0.6970000000000001","Incident on I-35 SB near FORREST ST Drive with caution.","I-35 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-09-04 09:55:00","82.0","82.0","79.0","29.47","7.0","S","8.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
